RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|SampleDate|Year|Month|AreaID|ManagedAreaName|Region|CommonIdentifier|SpeciesName|GenusName|SpeciesGroup1|SpeciesGroup2|SamplingMethod|QuadSize_m2|PlotSize_m2|ResultValue|CoralRegion|MADup|CoralRegionDup|DataFileName|q_subset
9676295|981|Florida Reef Resilience Program|Width|311510|R1217|2017-10-24T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||200|DRY TORT|1|1|Data_981A_Final.csv|high
9676953|981|Florida Reef Resilience Program|Width|919364|MQ18|2019-08-22T00:00:00Z|2019|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9680615|981|Florida Reef Resilience Program|Width|311362|Q1203|2016-09-13T00:00:00Z|2016|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9682358|981|Florida Reef Resilience Program|Width|311362|Q1203|2016-09-13T00:00:00Z|2016|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9682359|981|Florida Reef Resilience Program|Width|311362|Q1203|2016-09-13T00:00:00Z|2016|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9682423|981|Florida Reef Resilience Program|Width|311362|Q1203|2016-09-13T00:00:00Z|2016|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9690680|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9690681|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9692159|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9692588|981|Florida Reef Resilience Program|Width|310531|K1065|2012-08-21T00:00:00Z|2012|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9692589|981|Florida Reef Resilience Program|Width|310531|K1065|2012-08-21T00:00:00Z|2012|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9692643|981|Florida Reef Resilience Program|Width|310531|K1065|2012-08-21T00:00:00Z|2012|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9693337|981|Florida Reef Resilience Program|Width|310531|K1065|2012-08-21T00:00:00Z|2012|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9693999|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9694000|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9694002|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694003|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694008|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9694009|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9694010|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9694191|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9694194|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694199|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9694597|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694602|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9694628|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694629|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694681|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9694685|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694686|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694752|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694827|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9694828|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9694829|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9694834|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9696455|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9696506|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9696511|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9696637|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9696685|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9696692|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9696728|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9696732|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9698118|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9698164|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9698165|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9700993|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9700994|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9701044|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9701045|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_981A_Final.csv|high
9701399|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9701400|981|Florida Reef Resilience Program|Width|311107|O1250|2015-08-18T00:00:00Z|2015|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_981A_Final.csv|high
9704107|981|Florida Reef Resilience Program|Width|1115374|V1293|2021-09-02T00:00:00Z|2021|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||236|FLA KEYS|1|1|Data_981A_Final.csv|high
9704597|981|Florida Reef Resilience Program|Width|1115374|V1293|2021-09-02T00:00:00Z|2021|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||236|FLA KEYS|1|1|Data_981A_Final.csv|high
9704719|981|Florida Reef Resilience Program|Width|1115374|V1293|2021-09-02T00:00:00Z|2021|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||236|FLA KEYS|1|1|Data_981A_Final.csv|high
9708490|981|Florida Reef Resilience Program|Width|311227|O3085|2015-09-22T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9708598|981|Florida Reef Resilience Program|Width|311227|O3085|2015-09-22T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9709389|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||313|FLA KEYS|1|1|Data_981A_Final.csv|high
9709390|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||313|FLA KEYS|1|1|Data_981A_Final.csv|high
9709702|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||199|FLA KEYS|1|1|Data_981A_Final.csv|high
9710499|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||199|FLA KEYS|1|1|Data_981A_Final.csv|high
9711225|981|Florida Reef Resilience Program|Width|311227|O3085|2015-09-22T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9711226|981|Florida Reef Resilience Program|Width|311227|O3085|2015-09-22T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_981A_Final.csv|high
9711711|981|Florida Reef Resilience Program|Width|1115374|V1293|2021-09-02T00:00:00Z|2021|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||236|FLA KEYS|1|1|Data_981A_Final.csv|high
9712861|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||199|FLA KEYS|1|1|Data_981A_Final.csv|high
9713235|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||313|FLA KEYS|1|1|Data_981A_Final.csv|high
9713236|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||313|FLA KEYS|1|1|Data_981A_Final.csv|high
9714816|981|Florida Reef Resilience Program|Width|311228|O3086|2015-09-23T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_981A_Final.csv|high
9714817|981|Florida Reef Resilience Program|Width|311228|O3086|2015-09-23T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_981A_Final.csv|high
9714929|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||199|FLA KEYS|1|1|Data_981A_Final.csv|high
9716304|981|Florida Reef Resilience Program|Width|311228|O3086|2015-09-23T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_981A_Final.csv|high
9716305|981|Florida Reef Resilience Program|Width|311228|O3086|2015-09-23T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_981A_Final.csv|high
9718832|981|Florida Reef Resilience Program|Width|310566|K1127|2012-09-19T00:00:00Z|2012|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||215|FLA KEYS|1|1|Data_981A_Final.csv|high
9720643|981|Florida Reef Resilience Program|Width|310566|K1127|2012-09-19T00:00:00Z|2012|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||215|FLA KEYS|1|1|Data_981A_Final.csv|high
9720644|981|Florida Reef Resilience Program|Width|310566|K1127|2012-09-19T00:00:00Z|2012|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||215|FLA KEYS|1|1|Data_981A_Final.csv|high
9722647|981|Florida Reef Resilience Program|Width|311179|O2176|2015-09-03T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Siderastrea siderea|siderea|Siderastrea|Scleractinian||Transect|10||222|FLA KEYS|1|1|Data_981A_Final.csv|high
9722648|981|Florida Reef Resilience Program|Width|311179|O2176|2015-09-03T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Siderastrea siderea|siderea|Siderastrea|Scleractinian||Transect|10||222|FLA KEYS|1|1|Data_981A_Final.csv|high
9722972|981|Florida Reef Resilience Program|Width|310566|K1127|2012-09-19T00:00:00Z|2012|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||215|FLA KEYS|1|1|Data_981A_Final.csv|high
9723845|981|Florida Reef Resilience Program|Width|311179|O2176|2015-09-03T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Siderastrea siderea|siderea|Siderastrea|Scleractinian||Transect|10||222|FLA KEYS|1|1|Data_981A_Final.csv|high
9724374|981|Florida Reef Resilience Program|Width|311179|O2176|2015-09-03T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Siderastrea siderea|siderea|Siderastrea|Scleractinian||Transect|10||222|FLA KEYS|1|1|Data_981A_Final.csv|high
9727685|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||262|FLA KEYS|1|1|Data_981A_Final.csv|high
9728403|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||262|FLA KEYS|1|1|Data_981A_Final.csv|high
9728608|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||262|FLA KEYS|1|1|Data_981A_Final.csv|high
9728609|981|Florida Reef Resilience Program|Width|1115034|U1568|2020-10-12T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||262|FLA KEYS|1|1|Data_981A_Final.csv|high
9729090|981|Florida Reef Resilience Program|Width|311179|O2176|2015-09-03T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Siderastrea siderea|siderea|Siderastrea|Scleractinian||Transect|10||222|FLA KEYS|1|1|Data_981A_Final.csv|high
9729670|981|Florida Reef Resilience Program|Width|311179|O2176|2015-09-03T00:00:00Z|2015|9|15|Florida Keys National Marine Sanctuary|SE|Siderastrea siderea|siderea|Siderastrea|Scleractinian||Transect|10||222|FLA KEYS|1|1|Data_981A_Final.csv|high
9730538|981|Florida Reef Resilience Program|Width|311723|S3010|2018-09-20T00:00:00Z|2018|9|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_981A_Final.csv|high
9730562|981|Florida Reef Resilience Program|Width|311723|S3010|2018-09-20T00:00:00Z|2018|9|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_981A_Final.csv|high
9730599|981|Florida Reef Resilience Program|Width|311723|S3010|2018-09-20T00:00:00Z|2018|9|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_981A_Final.csv|high
9730600|981|Florida Reef Resilience Program|Width|311723|S3010|2018-09-20T00:00:00Z|2018|9|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_981A_Final.csv|high
9730726|981|Florida Reef Resilience Program|Width|311723|S3010|2018-09-20T00:00:00Z|2018|9|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_981A_Final.csv|high
9730744|981|Florida Reef Resilience Program|Width|311723|S3010|2018-09-20T00:00:00Z|2018|9|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_981A_Final.csv|high
9731460|981|Florida Reef Resilience Program|Width|311723|S3010|2018-09-20T00:00:00Z|2018|9|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_981A_Final.csv|high
9743493|981|Florida Reef Resilience Program|Width|311537|R3001|2017-08-16T00:00:00Z|2017|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9743495|981|Florida Reef Resilience Program|Width|311537|R3001|2017-08-16T00:00:00Z|2017|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9743497|981|Florida Reef Resilience Program|Width|311537|R3001|2017-08-16T00:00:00Z|2017|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9745211|981|Florida Reef Resilience Program|Width|311537|R3001|2017-08-16T00:00:00Z|2017|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9747469|981|Florida Reef Resilience Program|Width|311537|R3001|2017-08-16T00:00:00Z|2017|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9748889|981|Florida Reef Resilience Program|Width|311537|R3001|2017-08-16T00:00:00Z|2017|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9750530|981|Florida Reef Resilience Program|Width|311537|R3001|2017-08-16T00:00:00Z|2017|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_981A_Final.csv|high
9760252|981|Florida Reef Resilience Program|Width|1115043|U1653|2020-10-11T00:00:00Z|2020|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||224|FLA KEYS|1|1|Data_981A_Final.csv|high
9760365|981|Florida Reef Resilience Program|Width|1115109|U3006|2020-08-19T00:00:00Z|2020|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||350|FLA KEYS|1|1|Data_981A_Final.csv|high
9760366|981|Florida Reef Resilience Program|Width|1115109|U3006|2020-08-19T00:00:00Z|2020|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||350|FLA KEYS|1|1|Data_981A_Final.csv|high
