RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|SampleDate|Year|Month|ManagedAreaName|Region|CommonIdentifier|SpeciesName|GenusName|SpeciesGroup1|SpeciesGroup2|SamplingMethod1|SamplingMethod2|GearType|MeshSize_mm|GearSize_m|AreaSwept_m2|Time_of_tow_mm|Speed_of_tow_kph|ResultValue|DistanceTowed_m|EffortCorrection_100m2|ReplicateNumber_QuadIdentifier|MADup|DataFileName|AreaID|q_subset
3609297|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1234616|TQM2019120301|2019-12-11T00:00:00Z|2019|12|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85||||1|Data_69C_Final.csv|22|high
3613939|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|280619|TBM2009110102|2009-11-01T00:00:00Z|2009|11|Cockroach Bay Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||82||||1|Data_69C_Final.csv|11|high
3614879|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|280619|TBM2009110102|2009-11-01T00:00:00Z|2009|11|Cockroach Bay Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||84.5||||1|Data_69C_Final.csv|11|high
3615197|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|245587|IRM2012030608|2012-03-15T00:00:00Z|2012|3|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86.9||||1|Data_69C_Final.csv|21|high
3615683|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|245587|IRM2012030608|2012-03-15T00:00:00Z|2012|3|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86.2||||1|Data_69C_Final.csv|21|high
3615815|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1167980|IRM2019020803|2019-02-13T00:00:00Z|2019|2|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85.4||||1|Data_69C_Final.csv|21|high
3617431|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|223151|CKM2006060704|2006-06-20T00:00:00Z|2006|6|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||88.3||||1|Data_69C_Final.csv|5|high
3619463|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1167980|IRM2019020803|2019-02-13T00:00:00Z|2019|2|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||84.9||||1|Data_69C_Final.csv|21|high
3619708|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1167980|IRM2019020803|2019-02-13T00:00:00Z|2019|2|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||84.3||||1|Data_69C_Final.csv|21|high
3619890|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|266721|TBM1996042305|1996-04-23T00:00:00Z|1996|4|Pinellas County Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85||||1|Data_69C_Final.csv|35|high
3624366|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|265316|TBM1994060209|1994-06-02T00:00:00Z|1994|6|Cockroach Bay Aquatic Preserve|SW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||5||92.2|185.2|||1|Data_69C_Final.csv|11|high
3625915|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1168935|IRM2020040204|2020-04-02T00:00:00Z|2020|4|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||87.5||||1|Data_69C_Final.csv|21|high
3626413|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|245982|IRM2013010403|2013-01-10T00:00:00Z|2013|1|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||88||||1|Data_69C_Final.csv|21|high
3626716|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|245982|IRM2013010403|2013-01-10T00:00:00Z|2013|1|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||82.5||||1|Data_69C_Final.csv|21|high
3629326|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1169396|IRM2020110903|2020-11-17T00:00:00Z|2020|11|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||89.5||||1|Data_69C_Final.csv|21|high
3630384|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|223228|CKM2006071003|2006-07-18T00:00:00Z|2006|7|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||88.3||||1|Data_69C_Final.csv|5|high
3631191|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1168935|IRM2020040204|2020-04-02T00:00:00Z|2020|4|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85.5||||1|Data_69C_Final.csv|21|high
3633078|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1187105|JXM2019020407|2019-02-06T00:00:00Z|2019|2|Nassau River-St. Johns River Marshes Aquatic Preserve|NE|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||91||||1|Data_69C_Final.csv|30|high
3633220|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|245982|IRM2013010403|2013-01-10T00:00:00Z|2013|1|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86.9||||1|Data_69C_Final.csv|21|high
3633337|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1168935|IRM2020040204|2020-04-02T00:00:00Z|2020|4|Indian River-Malabar to Vero Beach Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||87||||1|Data_69C_Final.csv|21|high
3633518|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|223216|CKM2006070806|2006-07-11T00:00:00Z|2006|7|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86.5||||1|Data_69C_Final.csv|5|high
3635023|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224113|CKM2007090304|2007-09-06T00:00:00Z|2007|9|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85.5||||1|Data_69C_Final.csv|5|high
3635530|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224040|CKM2007080204|2007-08-03T00:00:00Z|2007|8|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||94.7||||1|Data_69C_Final.csv|5|high
3636408|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|223858|CKM2007050405|2007-05-09T00:00:00Z|2007|5|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||87||||1|Data_69C_Final.csv|5|high
3637845|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|223381|CKM2006100302|2006-10-04T00:00:00Z|2006|10|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||83||||1|Data_69C_Final.csv|5|high
3638641|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224040|CKM2007080204|2007-08-03T00:00:00Z|2007|8|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||84||||1|Data_69C_Final.csv|5|high
3638756|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224175|CKM2007100306|2007-10-04T00:00:00Z|2007|10|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||83||||1|Data_69C_Final.csv|5|high
3639093|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224175|CKM2007100306|2007-10-04T00:00:00Z|2007|10|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||90||||1|Data_69C_Final.csv|5|high
3639662|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224175|CKM2007100306|2007-10-04T00:00:00Z|2007|10|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86.2||||1|Data_69C_Final.csv|5|high
3639828|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224229|CKM2007110105|2007-11-01T00:00:00Z|2007|11|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||5||115.5|185.2|||1|Data_69C_Final.csv|5|high
3640835|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1187105|JXM2019020407|2019-02-06T00:00:00Z|2019|2|Nassau River-St. Johns River Marshes Aquatic Preserve|NE|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||91.1||||1|Data_69C_Final.csv|30|high
3642361|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|214671|CHM2016111204|2016-11-15T00:00:00Z|2016|11|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||81.1||||1|Data_69C_Final.csv|18|high
3642408|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|267727|TBM1997052010|1997-05-20T00:00:00Z|1997|5|Cockroach Bay Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86||||1|Data_69C_Final.csv|11|high
3645291|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|214888|CHM2017010901|2017-01-05T00:00:00Z|2017|1|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||94.2||||1|Data_69C_Final.csv|18|high
3646070|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224175|CKM2007100306|2007-10-04T00:00:00Z|2007|10|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||91||||1|Data_69C_Final.csv|5|high
3647034|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224175|CKM2007100306|2007-10-04T00:00:00Z|2007|10|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||93.2||||1|Data_69C_Final.csv|5|high
3647197|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224780|CKM2008070303|2008-07-03T00:00:00Z|2008|7|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||82.5||||1|Data_69C_Final.csv|5|high
3648097|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224736|CKM2008060507|2008-06-04T00:00:00Z|2008|6|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||115||||1|Data_69C_Final.csv|5|high
3650103|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|204508|CHM2008080701|2008-08-11T00:00:00Z|2008|8|Cape Haze Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85.9||||1|Data_69C_Final.csv|9|high
3650375|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225122|CKM2008120504|2008-12-09T00:00:00Z|2008|12|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||83.4||||1|Data_69C_Final.csv|5|high
3650414|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225351|CKM2009040105|2009-04-03T00:00:00Z|2009|4|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86||||1|Data_69C_Final.csv|5|high
3650796|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224601|CKM2008040505|2008-04-07T00:00:00Z|2008|4|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||118||||1|Data_69C_Final.csv|5|high
3652402|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225472|CKM2009050609|2009-05-14T00:00:00Z|2009|5|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||115||||1|Data_69C_Final.csv|5|high
3652603|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224673|CKM2008050607|2008-05-07T00:00:00Z|2008|5|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||91||||1|Data_69C_Final.csv|5|high
3653369|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|289341|TQM2003110401|2003-11-24T00:00:00Z|2003|11|Jensen Beach to Jupiter Inlet Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||88.3||||1|Data_69C_Final.csv|23|high
3654472|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225550|CKM2009070106|2009-07-02T00:00:00Z|2009|7|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||83.7||||1|Data_69C_Final.csv|5|high
3654905|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225177|CKM2009010309|2009-01-08T00:00:00Z|2009|1|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85.8||||1|Data_69C_Final.csv|5|high
3654988|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|224237|CKM2007110203|2007-11-05T00:00:00Z|2007|11|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||82.5||||1|Data_69C_Final.csv|5|high
3655892|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1231889|TBM2020070602|2020-07-09T00:00:00Z|2020|7|Cockroach Bay Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85.5||||1|Data_69C_Final.csv|11|high
3656327|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|215174|CHM2017040304|2017-04-07T00:00:00Z|2017|4|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||88||||1|Data_69C_Final.csv|18|high
3656577|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225731|CKM2009090609|2009-09-16T00:00:00Z|2009|9|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||84||||1|Data_69C_Final.csv|5|high
3656680|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|215205|CHM2017040701|2017-04-14T00:00:00Z|2017|4|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||84||||1|Data_69C_Final.csv|18|high
3656849|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225727|CKM2009090605|2009-09-16T00:00:00Z|2009|9|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||106.7||||1|Data_69C_Final.csv|5|high
3657855|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225620|CKM2009080110|2009-08-03T00:00:00Z|2009|8|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||81.2||||1|Data_69C_Final.csv|5|high
3658000|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|226243|CKM2010050509|2010-05-12T00:00:00Z|2010|5|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86||||1|Data_69C_Final.csv|5|high
3659629|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225534|CKM2009060707|2009-06-15T00:00:00Z|2009|6|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||82.9||||1|Data_69C_Final.csv|5|high
3659876|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|225786|CKM2009100601|2009-10-13T00:00:00Z|2009|10|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||87.1||||1|Data_69C_Final.csv|5|high
3660137|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|226163|CKM2010040402|2010-04-06T00:00:00Z|2010|4|Big Bend Seagrasses Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||86||||1|Data_69C_Final.csv|5|high
3660707|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|226346|CKM2010070202|2010-07-06T00:00:00Z|2010|7|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||82.3||||1|Data_69C_Final.csv|5|high
3665804|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|226586|CKM2010100704|2010-10-20T00:00:00Z|2010|10|Big Bend Seagrasses Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||115.5||||1|Data_69C_Final.csv|5|high
3666728|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1233563|TQM2018010103|2018-01-03T00:00:00Z|2018|1|Jensen Beach to Jupiter Inlet Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||87.5||||1|Data_69C_Final.csv|23|high
3668197|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|289430|TQM2004060402|2004-06-22T00:00:00Z|2004|6|Jensen Beach to Jupiter Inlet Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||87||||1|Data_69C_Final.csv|23|high
3668200|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|289430|TQM2004060402|2004-06-22T00:00:00Z|2004|6|Jensen Beach to Jupiter Inlet Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||93||||1|Data_69C_Final.csv|23|high
3669661|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|281609|TBM2010120509|2010-12-02T00:00:00Z|2010|12|Cockroach Bay Aquatic Preserve|SW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||5||91.2|166.68|||1|Data_69C_Final.csv|11|high
3672901|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|289448|TQM2004080303|2004-08-24T00:00:00Z|2004|8|Jensen Beach to Jupiter Inlet Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||84.3||||1|Data_69C_Final.csv|23|high
3676184|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1233661|TQM2018020901|2018-02-22T00:00:00Z|2018|2|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|NE|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||84.3||||1|Data_69C_Final.csv|22|high
3676656|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|1186522|JXM2018100308|2018-10-12T00:00:00Z|2018|10|Nassau River-St. Johns River Marshes Aquatic Preserve|NE|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||5||85.8|222.24|||1|Data_69C_Final.csv|30|high
3681193|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|270148|TBM2000051101|2000-05-11T00:00:00Z|2000|5|Cockroach Bay Aquatic Preserve|SW|Centropomus undecimalis|undecimalis|Centropomus|NA|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||88.7||||1|Data_69C_Final.csv|11|high
